30629	8.737976	0.295206	3
34243	9.637768	1.022552	3
71092	16.755756	1.551991	1
21472	11.324419	1.121798	3
7322	10.028924	1.607814	2
5360	4.800579	1.555022	2
36137	9.317189	0.154037	3
13999	3.103166	0.566824	2
72418	12.453010	0.833792	1
33210	8.837031	1.134496	3
11481	0.414507	1.572213	2
59524	4.611338	0.820778	1
50752	3.000009	1.096632	1
29529	11.723759	1.287812	3
12420	0.000000	0.055876	2
29038	3.098104	1.691429	1
30480	2.035878	1.681208	1
15488	5.722057	0.643549	2
17247	6.350033	0.886902	2
76007	10.588515	0.383696	1
80619	13.207297	0.937478	1
72631	9.006009	0.651495	1
57489	3.515700	1.220014	1
10979	3.120785	1.566612	2
78980	11.243569	0.522067	1
20982	15.019505	0.748121	3
16936	8.951575	0.965107	3
46249	3.501024	1.276091	1
71556	8.361664	0.947202	1
59808	5.654590	0.908836	1
9572	1.484496	0.669195	2
55202	1.791624	0.438434	1
41368	8.603089	1.116187	3
14479	2.442534	0.805449	2
47488	10.567623	0.305481	3
64796	6.814814	1.445705	1
41645	3.062529	0.016127	1
63009	8.511113	0.767131	1
7943	5.106547	1.053424	2
3414	1.705862	0.223704	2
33219	10.575225	0.115564	3
75363	16.736645	1.655768	1
5465	9.419262	1.294428	2
21165	9.889291	0.750505	3
70326	8.521378	1.587473	1
69947	10.127006	0.276013	1
15073	8.168814	0.777074	2
8481	4.587514	1.415106	2
24285	9.209241	0.764050	3
20738	7.681896	0.811225	3
60276	4.007370	1.042294	1
0	4.248641	0.882383	2
33920	10.244406	0.577683	3
13346	6.153087	0.904599	2
72009	12.069258	0.215057	1
13609	1.944242	1.452560	2
46455	7.447863	0.490090	3
30358	1.874409	0.108890	1
3034	1.661446	1.236389	2
45991	2.088437	1.336744	1
64965	11.268256	0.134885	1
80849	14.869205	1.374730	1
23619	11.034796	0.734234	3
72213	9.518846	0.725845	1
77731	3.234346	1.536060	1
70325	7.726099	0.479216	1
32346	11.615300	1.402144	3
22310	0.000000	1.471940	1
6010	3.363636	0.013657	2
10535	4.592886	0.605914	2
43701	9.957199	1.656285	3
61855	8.000990	0.399754	1
7688	4.825903	1.486267	2
32474	11.761149	1.296506	3
23646	9.680661	1.459618	3
48793	0.463729	1.266698	1
40231	9.924697	1.036950	3
67315	12.270747	0.746491	1
75744	13.303844	0.582038	1
6785	5.974253	1.639217	2
65762	3.192188	1.610271	1
76517	12.685491	0.436848	1
28902	9.518622	0.674369	3
40030	9.587231	1.349128	3
8595	1.639132	1.272523	2
77273	13.036846	0.850964	1
34756	10.128153	0.238664	3
29987	6.533143	0.830138	1
29733	7.002218	1.194156	3
38967	3.801262	1.665967	1
7753	6.319653	1.465072	3
40194	10.881530	1.476489	3
8075	9.533924	0.106899	3
40267	4.978344	1.587220	3
30899	13.134282	0.487762	3
23669	3.698595	1.166345	1
23842	11.722918	0.265285	3
31061	13.015059	0.631075	3
53057	2.308867	0.074222	1
40117	14.762468	0.408310	3
5749	2.274270	0.199019	2
63045	13.313841	0.871521	1
41967	13.552706	1.473536	3
55685	4.491116	1.365725	1
36594	0.377986	0.657764	1
30277	11.240919	0.186791	3
22020	3.364972	0.556439	1
31764	13.398866	0.032511	3
6633	5.443285	0.043443	2
75973	12.059570	1.167313	1
69207	10.055356	0.851728	1
46324	2.850529	0.566818	1
9280	0.958655	0.086058	2
13418	2.512849	1.588195	2
10512	2.683367	0.942758	2
40324	7.314428	0.485437	3
41879	12.102071	0.144012	3
4940	3.279553	0.898881	2
3622	8.578449	0.927014	2
55742	2.162494	1.538283	1
27436	8.970302	0.080895	3
6107	2.159181	1.281188	2
61398	5.728686	0.436393	1
15260	6.121317	0.339726	2
35423	10.967192	0.415401	3
53135	12.446140	1.623116	3
18072	6.925392	0.057756	2
72203	10.500658	0.568742	1
37857	7.760201	0.944101	3
11088	0.000000	1.354073	2
33508	5.797119	0.796049	1
30978	8.108479	0.581407	3
61027	10.366284	0.271452	1
29922	11.576632	0.931946	3
24097	11.611288	1.558484	3
11705	2.289244	0.770996	2
76368	12.567709	0.666156	1
65656	8.428330	1.317456	1
28874	10.860314	0.977765	3
51431	2.549178	1.374047	1
28931	3.186304	1.534629	1
6190	3.241373	1.377128	2
25191	7.789144	1.542962	3
13078	5.853201	1.239418	2
28191	1.181512	0.388114	1
50248	0.624469	1.116538	1
12432	1.881672	1.224331	2
71720	13.811334	0.992991	1
11770	2.813613	0.248176	2
5478	2.288118	0.626134	2
22576	3.176519	0.687105	1
37354	9.030925	0.404400	3
64670	10.924532	0.378930	1
18453	7.787117	1.352606	3
18339	7.333579	0.761269	3
75164	13.067863	1.452499	1
10975	3.664903	1.694236	2
11083	1.604051	0.895668	2
39191	12.294786	1.092643	3
37881	10.738360	0.655617	3
51378	11.610314	1.189095	3
38049	2.995770	1.638323	1
6316	1.909466	0.091124	2
28320	3.342003	0.462906	1
34528	13.174575	1.449129	3
53809	3.367186	0.837925	1
19411	7.258013	1.367185	3
54124	12.472502	0.654766	3
41583	12.217651	0.515418	3
8519	4.353451	0.319463	2
74784	10.063595	0.061614	1
57095	4.498898	0.507435	1
75414	11.360066	1.202939	1
32740	8.264372	1.304183	3
53728	4.325235	0.729844	1
51407	1.576902	0.291010	1
35943	3.391702	0.788942	1
39472	8.379323	1.006836	3
33782	13.408648	1.248134	3
51740	9.892635	1.198554	3
35844	12.794241	1.206881	3
28456	5.949758	1.081158	3
45167	1.692579	0.652748	1
7488	3.888681	0.889918	2
71970	10.014553	0.969701	1
78349	9.835456	1.632212	1
20387	8.397658	0.111492	3
33327	10.749915	1.463391	3
23001	2.908396	0.705951	2
10358	5.480924	1.458807	2
6302	1.676444	1.064794	2
44484	12.480428	1.453890	3
12121	4.148740	0.000727	2
16022	2.790721	0.326749	2
31017	13.441148	0.691308	3
57748	2.458054	1.157456	1
19425	5.690965	0.298541	3
12605	3.674149	0.546559	2
7665	3.695306	1.246185	2
44784	7.435497	0.545999	3
66317	11.897764	0.310729	1
32987	12.548178	0.241421	3
75299	10.156977	0.586497	1
36326	6.038436	0.265283	3
62953	9.438944	0.175574	1
10419	0.000000	0.508947	2
58522	3.526533	1.247454	1
27202	10.173553	1.164451	3
38878	8.917480	1.366928	3
33593	12.724942	0.957073	3
9782	0.000000	1.408772	2
11246	0.158019	1.642278	2
4236	4.604179	1.165791	2
29185	3.597916	1.093332	1
7673	7.772778	0.531080	3
24720	10.583324	1.555796	3
75344	16.183412	1.447014	1
5903	4.960054	1.561416	2
41981	8.120301	0.396114	3
6649	2.077703	0.528080	2
37905	7.480468	1.661039	3
26107	8.491748	1.202824	3
31095	2.353229	0.433207	1
68324	7.959711	1.207268	1
38927	5.164130	0.702997	1
38325	11.190096	1.212442	3
22302	2.886415	1.332136	1
38993	12.328221	0.122483	3
37830	11.207067	1.355140	3
11781	10.505450	0.130179	3
35553	11.431007	0.161572	3
21659	9.573702	0.478504	3
16554	4.385005	1.688111	2
41726	8.850839	0.829146	3
8549	6.489331	1.224419	2
48041	10.665965	1.575788	3
21688	9.098156	0.905781	3
6729	0.464074	1.580423	2
52866	2.941899	0.961435	1
45610	7.766861	0.563417	3
44175	3.077554	0.760345	1
13626	5.343266	1.519002	2
36683	8.108700	1.432485	3
56029	3.900261	0.653833	1
42709	13.061364	1.017343	3
14448	0.000000	1.398684	2
29506	0.000000	0.298677	1
7011	2.451959	1.200580	2
6240	7.808601	0.477227	2
45531	6.655353	0.123241	3
54777	2.698847	0.572107	1
36446	10.869836	0.985019	3
68734	11.744351	0.605470	1
43537	11.696727	1.436235	3
31546	10.463286	1.511827	3
6617	3.506797	0.228904	2
24191	7.910038	0.984829	3
36105	5.015639	0.054500	3
12767	7.830535	1.315891	3
8220	5.208645	0.802341	2
28028	4.573011	0.341220	1
35498	8.011881	1.557751	3
18872	7.835176	1.346564	3
21508	4.064769	1.068154	2
30671	10.725713	0.436306	3
321	2.009095	0.240321	2
6339	3.428589	0.438962	2
31288	2.490801	0.028956	1
11360	2.979571	1.462787	2
67945	6.257208	0.159938	1
8528	2.577869	0.810221	2
44661	4.337038	0.259211	1
46987	2.334420	0.600929	1
850	3.167884	1.370115	2
14280	3.053720	0.507878	2
61521	5.136895	1.015503	1
48058	9.448670	1.413429	3
10296	3.468437	1.608879	2
10465	7.883324	1.681432	2
65848	3.701624	1.304101	1
11126	2.396933	1.193793	2
68059	5.731019	0.554147	1
18531	14.097827	1.538638	3
48183	4.191708	1.512688	1
11711	5.299583	0.509993	2
13236	5.663979	1.326048	2
22663	6.775152	0.083533	2
38964	8.528196	1.670414	3
24230	1.649877	0.711839	1
16113	0.347278	0.621708	2
35743	4.989182	0.555317	1
35580	2.118120	0.132634	1
10615	1.482878	0.442092	2
42089	5.984561	0.456972	1
64154	8.356751	0.308051	1
32938	9.631667	1.435579	3
49122	0.982927	1.065616	1
12273	3.402127	1.369079	2
41194	2.506206	0.794287	1
52133	11.555917	0.008191	3
14476	9.614451	1.326344	2
78242	10.204729	1.545402	1
33406	12.003950	1.567785	3
40656	2.511299	0.667168	1
50948	2.764749	1.594527	1
35356	11.796423	1.028898	3
40726	12.018895	0.283583	3
35465	10.777793	0.363826	3
36419	2.461179	0.702540	1
67893	11.512264	1.375128	1
47910	7.594079	0.499413	3
10042	0.951125	0.399385	2
50000	9.363706	0.855969	3
10707	3.411935	1.596851	2
73085	10.220955	0.380120	1
15784	0.000000	1.540137	2
10123	4.133111	1.130068	2
39919	4.269978	0.110996	1
28267	10.744545	1.046305	3
5426	3.742672	0.785082	2
14322	4.015403	0.238726	2
26477	11.044371	1.601020	3
14838	3.361727	0.732395	2
11251	4.328658	0.068343	2
40769	5.833032	1.473318	3
34446	4.322925	1.113038	1
42943	12.098735	1.506534	3
9390	6.241606	1.471368	2
31502	1.521148	1.231797	1
39000	11.263047	1.231302	3
27504	5.158346	0.521809	1
28731	14.749626	0.495195	3
38799	10.764717	0.970800	3
26245	10.645438	0.726589	3
34378	7.366850	1.268832	3
9562	0.000000	0.803929	2
24503	11.324925	1.384990	3
79336	12.722391	1.606509	1
28177	7.654743	1.318287	3
0	2.559740	0.051223	2
27758	3.243217	0.620394	1
14940	6.380489	1.420310	2
9636	0.553920	1.216614	2
51851	1.691309	0.240724	1
26947	11.834705	0.329006	3
80624	10.281839	0.730243	1
69035	9.053354	0.561382	1
38807	11.778509	0.409826	3
35385	10.856599	0.733934	3
26924	3.504022	0.080333	1
21976	9.813516	0.165900	3
15188	4.568023	1.696477	2
29796	9.045591	0.107354	3
8968	0.000000	1.630938	2
51004	10.996491	1.236298	3
22130	10.066635	0.856222	3
15048	0.000000	1.004442	2
70121	17.612965	0.987649	1
10980	10.827735	0.346024	3
34938	9.145947	1.476589	3
35504	9.947287	1.615574	3
47350	4.892029	1.000416	1
13040	3.554559	1.565757	2
73868	13.351232	0.885477	1
2546	2.373469	1.318514	2
75774	10.451315	0.536237	1
74795	11.385470	0.524725	1
49952	10.127950	0.943106	3
11000	0.682173	0.966424	2
2649	0.732319	1.522968	2
17957	7.289793	1.604592	2
45706	6.881160	0.395778	3
11731	1.956996	0.182485	2
8960	2.699403	0.716599	2
51586	2.922090	0.367503	1
10659	0.000000	0.222412	2
44401	5.867895	0.048402	1
5621	2.277344	1.139040	2
10193	1.970567	0.958113	2
73237	10.746769	1.678178	1
63897	3.574102	1.517458	1
7689	6.792993	0.393469	2
10816	4.170617	0.813223	2
45536	9.491043	0.841987	3
9817	2.639996	0.681835	2
35936	14.090530	0.718460	3
43334	10.039349	1.330087	3
1767	7.306602	0.913239	2
32373	7.260276	0.887331	3
50948	10.355199	1.457463	3
50643	8.280210	0.049151	3
65707	7.694550	1.021360	1
37250	4.144790	0.473911	1
6286	3.676491	0.885282	2
24923	12.679647	0.509284	3
29163	3.297671	1.060074	1
22907	2.896590	0.727218	1
10657	0.137676	0.607779	2
43195	1.089884	0.350218	1
30090	10.309024	1.683405	3
72832	16.025796	0.495597	1
41598	10.456478	0.828512	3
27952	6.458846	0.364169	3
69921	10.533344	0.164749	1
29748	9.375352	1.174571	3
9035	6.344565	1.392249	2
50953	3.327550	0.671817	1
59668	2.993534	0.402779	1
42106	12.587783	1.276186	3
70086	4.237498	0.922103	1
71870	11.361610	1.257774	1
5590	2.705802	0.810106	2
29484	7.581408	0.656934	3
71321	10.535342	0.584843	1
71436	9.977699	0.375360	1
21813	6.707813	0.363675	3
15771	2.854406	1.376939	2
48011	8.846737	0.469164	3
11590	6.475924	1.506601	2
35681	12.496148	0.330334	3
11667	3.047367	1.129789	2
38412	8.790520	0.809695	3
37431	12.087726	0.289049	3
41633	10.431200	0.956716	3
12744	0.820041	1.042123	2
10342	0.000000	0.372339	2
8029	0.000000	1.153244	2
76572	7.527705	1.274992	1
36721	12.060456	1.644718	3
39516	11.791910	0.192787	3
59385	4.202983	0.450158	1
34280	7.761336	1.352289	3
47236	13.719220	0.841624	3
27366	10.611812	0.384613	3
10776	7.161467	0.927503	3
35448	3.490359	0.125459	1
69606	8.836994	1.677672	1
70715	7.094920	0.494612	1
58227	2.746043	1.072846	1
14593	3.875098	1.053607	2
29235	11.253583	1.292902	3
30861	9.120813	0.147286	3
8210	5.156166	1.479449	2
79033	10.447980	0.951837	1
11917	3.877512	0.450342	2
16419	6.753331	1.213109	2
44011	10.124334	1.086832	3
30305	8.493509	0.116217	3
5177	0.000000	0.928974	2
40997	8.371479	0.478530	3
11333	3.248529	1.354815	2
35950	8.253575	0.675672	3
37736	10.353815	1.268626	3
31309	10.271155	0.813869	3
78053	16.873569	0.741638	1
8225	0.000000	1.694421	2
46813	9.444225	1.605200	3
65643	10.313195	0.980922	1
16365	3.245880	1.066386	2
67462	7.260156	0.901563	1
71864	7.290215	1.665026	1
28691	11.318068	0.341952	3
12498	3.871352	0.607531	2
14863	1.061500	0.446168	2
16004	4.136548	1.176253	2
44226	11.945375	1.392028	3
19667	2.331183	1.005959	2
28509	10.055641	1.047214	3
39087	8.267423	0.308728	3
10360	4.478639	0.058089	2
78823	17.197789	1.579742	1
13791	4.880086	0.414490	2
3316	4.282071	0.913301	2
32501	12.880916	0.092979	3
48875	4.914295	0.511183	1
38057	13.567405	0.075338	3
33787	6.929767	0.558469	3
76154	10.454336	0.544922	1
23720	9.595656	0.510150	3
11985	0.000000	1.249349	2
7191	1.612800	0.823596	2
56297	0.210323	1.362762	1
51607	4.128064	0.710442	1
43599	9.688578	0.895980	3
79744	12.224748	1.023638	1
73585	8.112286	0.586449	1
16470	2.822930	0.984868	2
15538	3.061902	0.044162	2
8357	2.959938	1.597619	2
39593	2.431533	1.482677	1
58813	3.659664	0.266530	1
19931	9.816742	1.448128	3
85428	10.439312	1.336585	1
8307	4.598759	1.372189	2
30082	11.091843	1.312634	3
10582	4.488846	1.045120	2
6217	2.190928	0.251391	2
53003	0.000000	1.651483	1
28667	8.042314	1.363899	3
51917	5.796906	0.759797	1
26250	10.417451	0.862918	3
54719	3.481125	1.273762	1
38466	3.885973	0.945870	1
9171	3.865884	0.244565	2
44512	8.646403	0.022768	3
13138	0.571696	0.104058	2
7380	1.372464	0.359262	2
64691	4.178050	1.087264	1
55991	8.106850	0.962850	3
57494	10.730267	0.763568	3
66941	8.570853	1.178640	1
4341	1.688114	0.392089	2
32553	3.725892	0.439924	1
20774	3.600946	1.348714	2
31698	12.404548	0.214338	3
26826	3.553964	0.743044	1
7915	3.843005	0.245110	2
45224	13.070344	1.390116	3
9664	2.613057	0.800267	2
6960	4.379069	0.062312	2
39361	2.679384	0.579495	1
63225	7.351932	0.534960	1
10511	8.424641	0.700447	2
2709	2.209326	0.357524	2
13603	6.830519	0.257195	2
9178	6.831247	0.046775	2
65168	7.628743	0.536211	1
42793	8.179205	0.165890	3
49540	11.589514	0.004117	3
52509	0.839365	1.341223	1
42221	3.353479	0.348740	1
21921	7.786333	1.180622	3
6439	0.111850	0.053652	2
47065	1.722437	0.087870	1
9111	0.000000	0.443468	2
9054	2.606912	0.637063	2
19918	3.704138	0.047705	2
3590	1.225973	1.685457	2
35752	8.135258	1.632615	3
78290	9.804904	0.905010	1
37098	4.374356	0.785242	3
21257	9.390428	0.585193	3
33398	11.668751	1.062704	3
12887	4.366906	1.629747	2
34656	10.291522	0.977603	3
72714	5.832181	0.311359	1
13054	3.730457	0.611740	2
32854	11.767825	0.040532	3
56462	4.089986	0.413632	1
4913	0.000000	0.496600	2
7751	0.000000	0.935599	2
8275	8.832935	0.020028	2
28566	10.889610	0.091052	3
27363	13.388469	0.021837	3
31404	10.269502	0.211918	3
11636	0.000000	0.637338	2
54279	3.285611	0.324159	1
34364	9.457828	0.004507	3
4917	1.503170	1.437385	2
30831	10.519707	1.553335	3
5552	1.739462	0.332394	2
35294	7.979289	0.594588	3
51910	10.810504	0.006336	3
3353	6.086267	0.211766	2
31458	3.765719	0.548364	1
37964	9.313803	1.307690	3
3819	5.847231	1.561334	2
48469	10.871085	1.261783	3
22647	4.457314	1.382865	1
13539	3.078139	0.710352	2
27002	7.544753	1.657936	3
4967	2.357179	0.307284	2
8100	8.045040	0.635696	2
41276	11.483605	1.232770	3
55450	8.503781	0.518210	3
37387	7.144332	0.610548	3
37862	3.719687	1.171490	1
11377	3.184882	0.469824	2
13215	4.713848	0.025203	2
18163	4.422123	0.018029	2
71819	8.187278	0.834847	1
25605	9.167426	0.823403	3
10872	1.909337	1.329008	2
10308	5.723182	0.805235	2
50822	8.274821	1.066397	3
33946	9.763699	0.889760	3
79644	13.251990	0.978142	1
27661	6.828073	1.644935	3
70665	9.210194	0.877171	1
50705	3.744902	0.559950	1
14569	3.813345	1.370445	2
9610	2.311115	1.391660	2
25704	4.392132	1.205515	1
15551	7.596680	1.384467	2
73708	11.738099	1.216167	1
7130	0.938474	1.108243	2
0	0.000000	0.051088	2
8666	2.878554	0.029561	2
58638	4.111642	0.897188	1
16797	0.000000	0.629717	2
27056	3.016679	1.352601	1
26644	7.881990	1.495639	3
6234	3.050323	1.364947	2
31100	2.288624	1.220186	1
73813	10.171688	0.539478	1
12365	5.838045	0.532731	2
31490	9.548435	0.290876	3
39457	10.121528	1.439882	3
56601	2.659578	0.843126	1
47380	10.725939	0.790432	3
40396	13.383841	1.167183	3
30303	2.976532	0.016244	1
59293	6.565379	0.614144	1
0	5.348540	0.282256	2
7001	4.956038	1.589363	2
74671	13.506599	0.546226	1
9636	0.000000	0.111423	2
36775	2.560679	0.588917	1
10683	2.506504	1.633374	2
15524	5.106048	0.939574	2
14964	6.622276	0.298974	2
27657	8.459767	0.374676	3
58808	3.334186	0.701261	1
72736	14.824839	1.029327	1
5023	2.706098	1.693394	2
13902	4.289693	0.899629	2
24571	4.389525	0.883774	1
48595	3.337871	0.548737	1
19126	7.669757	0.425276	3
11273	0.000000	0.935462	2
5504	0.000000	0.856794	2
11343	0.692400	0.988150	2
55424	4.065765	1.311633	1
41157	10.661979	0.159354	3
53283	2.010501	1.520385	1
23975	8.277483	0.693957	3
74824	12.351875	0.780335	1
40848	9.118870	1.406434	3
34399	11.445186	0.323128	3
11371	3.988841	1.121623	2
11000	0.000000	1.475078	2
24351	5.696907	0.148966	1
47154	8.037596	0.861540	3
27912	10.594166	0.498418	3
3065	0.457422	1.155664	2
23221	0.000000	1.165209	1
13140	3.677116	1.124788	2
63520	12.882595	0.233344	1
3145	8.327427	0.277112	3
25890	4.151957	0.471343	1
26174	9.297445	0.361511	3
72056	11.046072	0.472416	1
49456	1.094494	0.780136	1
0	6.435606	0.178786	2
15520	8.963204	1.547777	3
40524	2.700694	1.635873	1
50497	0.209197	0.909287	1
16543	0.000000	1.140231	2
64139	3.321273	0.595346	1
65131	8.577374	0.734385	1
20551	11.708575	0.121209	3
56846	2.758010	1.092763	1
11910	3.290903	0.184268	2
37954	9.150115	0.148385	3
17664	0.594026	1.184245	2
36124	9.596672	1.662908	3
66412	6.459574	1.483242	1
56521	0.408635	0.001124	1
12716	3.548470	1.035311	2
24612	3.111992	1.286072	1
37117	10.615049	0.993683	3
10288	0.000000	0.984551	2
44720	9.253887	0.309027	3
58516	3.314334	0.891232	1
21330	0.104457	1.161012	2
52257	8.460053	1.649633	3
70045	5.282353	0.422272	1
23897	7.688952	1.441614	3
6664	0.000000	1.346067	2
31449	2.503756	1.590522	1
25081	7.734900	0.058736	3
55522	5.829172	1.049764	1
7065	1.813329	0.247287	2
11472	3.714855	0.016881	2
63123	6.113373	1.296130	1
78176	9.194353	0.151789	1
46657	2.180462	1.179658	1
72740	6.414104	0.214433	1
66345	9.503651	0.386258	1
